HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.text,Answer.sentiment.label,Approve,Reject
3EPG8DX9LJPGFD4YD91QCX2SOOHP57,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,33PPO7FECVELPOUH5MYRQWKU5FZIDR,A2PGZ4K8RFSTTI,Submitted,Tue Feb 25 15:58:34 PST 2020,Tue Feb 25 15:58:59 PST 2020,Thu Feb 27 15:58:59 PST 2020,,,,25,0% (0/0),0% (0/0),0% (0/0),Dr Shahzadi Harper says there s a big benefit to moving sex out of the bedroom  but it s nothing to do with pleasure,Liberal,,
3EPG8DX9LJPGFD4YD91QCX2SOOHP57,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,39L1G8WVWQQC7QWM4Q79LOHWX0113M,A1C8FN01981A69,Submitted,Tue Feb 25 16:12:06 PST 2020,Tue Feb 25 16:12:21 PST 2020,Thu Feb 27 16:12:21 PST 2020,,,,15,0% (0/0),0% (0/0),0% (0/0),Dr Shahzadi Harper says there s a big benefit to moving sex out of the bedroom  but it s nothing to do with pleasure,Neutral,,
3EPG8DX9LJPGFD4YD91QCX2SOOHP57,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3R2PKQ87NW7OTI0UIFXU9M7OETRIM9,A2XK59FYAFO9EX,Submitted,Tue Feb 25 15:59:10 PST 2020,Tue Feb 25 15:59:28 PST 2020,Thu Feb 27 15:59:28 PST 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),Dr Shahzadi Harper says there s a big benefit to moving sex out of the bedroom  but it s nothing to do with pleasure,Conservative,,
3EPG8DX9LJPGFD4YD91QCX2SOOHP57,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3R2UR8A0IAF9JGA1UHC840J8X6BOXV,A298JMTHCFKMTQ,Submitted,Tue Feb 25 16:12:30 PST 2020,Tue Feb 25 16:13:09 PST 2020,Thu Feb 27 16:13:09 PST 2020,,,,39,0% (0/0),0% (0/0),0% (0/0),Dr Shahzadi Harper says there s a big benefit to moving sex out of the bedroom  but it s nothing to do with pleasure,Neutral,,
3EPG8DX9LJPGFD4YD91QCX2SOOHP57,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3TOK3KHVJTHF414AC48AA16KVDW7OJ,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:05:50 PST 2020,Tue Feb 25 16:05:55 PST 2020,Thu Feb 27 16:05:55 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),Dr Shahzadi Harper says there s a big benefit to moving sex out of the bedroom  but it s nothing to do with pleasure,Liberal,,
368IUKXGA47CYH4CISBV43GSKJSP6N,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3HRMW88U16PDMNJEEP8O3I7SSZCM0K,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:19:31 PST 2020,Tue Feb 25 16:19:35 PST 2020,Thu Feb 27 16:19:35 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),During a Thursday appearance on  Fox  Friends  Fox News legal analyst Andrew Napolitano suggested President Donald Trump could pardon confidant Roger Stone  This week Napolitano called on Judge Amy Berman Jackson to order a new trial after it was revealed the foreperson of the jury had social media posts critical of the president On Thursday Napolitano said Trump could pardon Stone to  fairly undo this mess   Napolitano stated  I don t know what the president is going to do   Co host Steve Doocy interrupted asking if he is suggesting Trump could pardon Stone,Conservative,,
368IUKXGA47CYH4CISBV43GSKJSP6N,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3IOEN3P9S7IB49J4NS57SRTG7R361X,A317G7X02QTEM0,Submitted,Tue Feb 25 16:16:37 PST 2020,Tue Feb 25 16:16:40 PST 2020,Thu Feb 27 16:16:40 PST 2020,,,,3,0% (0/0),0% (0/0),0% (0/0),During a Thursday appearance on  Fox  Friends  Fox News legal analyst Andrew Napolitano suggested President Donald Trump could pardon confidant Roger Stone  This week Napolitano called on Judge Amy Berman Jackson to order a new trial after it was revealed the foreperson of the jury had social media posts critical of the president On Thursday Napolitano said Trump could pardon Stone to  fairly undo this mess   Napolitano stated  I don t know what the president is going to do   Co host Steve Doocy interrupted asking if he is suggesting Trump could pardon Stone,Conservative,,
368IUKXGA47CYH4CISBV43GSKJSP6N,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3P4MQ7TPPXBINJIRLGF49JSH744BB5,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:09:11 PST 2020,Tue Feb 25 16:09:15 PST 2020,Thu Feb 27 16:09:15 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),During a Thursday appearance on  Fox  Friends  Fox News legal analyst Andrew Napolitano suggested President Donald Trump could pardon confidant Roger Stone  This week Napolitano called on Judge Amy Berman Jackson to order a new trial after it was revealed the foreperson of the jury had social media posts critical of the president On Thursday Napolitano said Trump could pardon Stone to  fairly undo this mess   Napolitano stated  I don t know what the president is going to do   Co host Steve Doocy interrupted asking if he is suggesting Trump could pardon Stone,Liberal,,
368IUKXGA47CYH4CISBV43GSKJSP6N,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3VSOLARPKB8UWVZH83M20UZFVCP39X,AOE2VD09DHOET,Submitted,Tue Feb 25 16:16:55 PST 2020,Tue Feb 25 16:19:07 PST 2020,Thu Feb 27 16:19:07 PST 2020,,,,132,0% (0/0),0% (0/0),0% (0/0),During a Thursday appearance on  Fox  Friends  Fox News legal analyst Andrew Napolitano suggested President Donald Trump could pardon confidant Roger Stone  This week Napolitano called on Judge Amy Berman Jackson to order a new trial after it was revealed the foreperson of the jury had social media posts critical of the president On Thursday Napolitano said Trump could pardon Stone to  fairly undo this mess   Napolitano stated  I don t know what the president is going to do   Co host Steve Doocy interrupted asking if he is suggesting Trump could pardon Stone,Neutral,,
368IUKXGA47CYH4CISBV43GSKJSP6N,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3WRFBPLXRANFLX3B9D57IVUZ0173NX,AUA2P8CCPR5GS,Submitted,Tue Feb 25 16:20:46 PST 2020,Tue Feb 25 16:20:51 PST 2020,Thu Feb 27 16:20:51 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),During a Thursday appearance on  Fox  Friends  Fox News legal analyst Andrew Napolitano suggested President Donald Trump could pardon confidant Roger Stone  This week Napolitano called on Judge Amy Berman Jackson to order a new trial after it was revealed the foreperson of the jury had social media posts critical of the president On Thursday Napolitano said Trump could pardon Stone to  fairly undo this mess   Napolitano stated  I don t know what the president is going to do   Co host Steve Doocy interrupted asking if he is suggesting Trump could pardon Stone,Liberal,,
3HO4MYYR11NPQMC8ZEAPE93RS0KU6O,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,30X31N5D63PCLVU1QO134XIBTA6ASB,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:16:18 PST 2020,Tue Feb 25 16:16:22 PST 2020,Thu Feb 27 16:16:22 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),EastEnders viewers were forced to rewind their TVs to work out what was going on in the three flash forwards that have aired in the 35th anniversary week,Neutral,,
3HO4MYYR11NPQMC8ZEAPE93RS0KU6O,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3180JW2OT4BMGMZU8Y184LB25DR5JJ,A1WAWEY2810TFN,Submitted,Tue Feb 25 16:06:38 PST 2020,Tue Feb 25 16:06:46 PST 2020,Thu Feb 27 16:06:46 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),EastEnders viewers were forced to rewind their TVs to work out what was going on in the three flash forwards that have aired in the 35th anniversary week,Neutral,,
3HO4MYYR11NPQMC8ZEAPE93RS0KU6O,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,35BLDD71I6WTEVJDWBM7WDTR1Z6ZV5,A2ZRL1ZWWXJ0L7,Submitted,Tue Feb 25 16:15:15 PST 2020,Tue Feb 25 16:15:23 PST 2020,Thu Feb 27 16:15:23 PST 2020,,,,8,0% (0/0),0% (0/0),0% (0/0),EastEnders viewers were forced to rewind their TVs to work out what was going on in the three flash forwards that have aired in the 35th anniversary week,Neutral,,
3HO4MYYR11NPQMC8ZEAPE93RS0KU6O,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3B2X28YI3WECH71WPPYWY36PT3V6BH,AUA2P8CCPR5GS,Submitted,Tue Feb 25 16:21:13 PST 2020,Tue Feb 25 16:21:20 PST 2020,Thu Feb 27 16:21:20 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),EastEnders viewers were forced to rewind their TVs to work out what was going on in the three flash forwards that have aired in the 35th anniversary week,Liberal,,
3HO4MYYR11NPQMC8ZEAPE93RS0KU6O,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3L4PIM1GQTF1GYSRR5FEH9VMAZORYC,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:03:29 PST 2020,Tue Feb 25 16:03:33 PST 2020,Thu Feb 27 16:03:33 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),EastEnders viewers were forced to rewind their TVs to work out what was going on in the three flash forwards that have aired in the 35th anniversary week,Liberal,,
3HUR21WDDTOJQAG9A2G4H7MOLSUYXK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,374TNBHA8BU14XDREQQECJLHEDOYQK,AKYB1OF86LOZV,Submitted,Tue Feb 25 16:21:16 PST 2020,Tue Feb 25 16:21:23 PST 2020,Thu Feb 27 16:21:23 PST 2020,,,,7,0% (0/0),0% (0/0),0% (0/0),Ed Sheeran had a royally good afternoon when he sat with Prince Edward and Damian Lewis in the grandstand hospitality box of the ICC Cricket World Cup 2019  in London on Tuesday,Liberal,,
3HUR21WDDTOJQAG9A2G4H7MOLSUYXK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3B3WTRP3DB15BD3Y438XHKUNPYP92S,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:13:48 PST 2020,Tue Feb 25 16:14:06 PST 2020,Thu Feb 27 16:14:06 PST 2020,,,,18,0% (0/0),0% (0/0),0% (0/0),Ed Sheeran had a royally good afternoon when he sat with Prince Edward and Damian Lewis in the grandstand hospitality box of the ICC Cricket World Cup 2019  in London on Tuesday,Conservative,,
3HUR21WDDTOJQAG9A2G4H7MOLSUYXK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3G2UL9A02DDPFVY6C8MGT1KTAD276U,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:04:41 PST 2020,Tue Feb 25 16:04:46 PST 2020,Thu Feb 27 16:04:46 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),Ed Sheeran had a royally good afternoon when he sat with Prince Edward and Damian Lewis in the grandstand hospitality box of the ICC Cricket World Cup 2019  in London on Tuesday,Conservative,,
3HUR21WDDTOJQAG9A2G4H7MOLSUYXK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3R6BYFZZP7BFD3X8VETIH6AU55LXFJ,AUA2P8CCPR5GS,Submitted,Tue Feb 25 16:23:04 PST 2020,Tue Feb 25 16:23:13 PST 2020,Thu Feb 27 16:23:13 PST 2020,,,,9,0% (0/0),0% (0/0),0% (0/0),Ed Sheeran had a royally good afternoon when he sat with Prince Edward and Damian Lewis in the grandstand hospitality box of the ICC Cricket World Cup 2019  in London on Tuesday,Neutral,,
3HUR21WDDTOJQAG9A2G4H7MOLSUYXK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3Y4W8Q93LZJQBUEH4TXA5LAODHWDVK,A28JGET2XTPRG5,Submitted,Tue Feb 25 16:09:35 PST 2020,Tue Feb 25 16:13:03 PST 2020,Thu Feb 27 16:13:03 PST 2020,,,,208,0% (0/0),0% (0/0),0% (0/0),Ed Sheeran had a royally good afternoon when he sat with Prince Edward and Damian Lewis in the grandstand hospitality box of the ICC Cricket World Cup 2019  in London on Tuesday,Neutral,,
3WA2XVDZELG81QFM9EVKARHO6CR6EK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,336YQZE83VDCHU5FBVE0KD3J97O5MP,A3SD02HCW68EUL,Submitted,Tue Feb 25 16:24:55 PST 2020,Tue Feb 25 16:25:08 PST 2020,Thu Feb 27 16:25:08 PST 2020,,,,13,0% (0/0),0% (0/0),0% (0/0),Estate and letting agents Winkworth put an advert in a local newspaper listing a variety of properties for sale in and around the city in Somerset  including small garage  pictured,Liberal,,
3WA2XVDZELG81QFM9EVKARHO6CR6EK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,38BQUHLA9WZYP4BXGAAZTJ3AQ2RMO9,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:12:43 PST 2020,Tue Feb 25 16:12:47 PST 2020,Thu Feb 27 16:12:47 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Estate and letting agents Winkworth put an advert in a local newspaper listing a variety of properties for sale in and around the city in Somerset  including small garage  pictured,Conservative,,
3WA2XVDZELG81QFM9EVKARHO6CR6EK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3I7DHKZYGNZ6BKDYP8ANPNJAC6DF5T,A3BBDCU69807T2,Submitted,Tue Feb 25 16:35:17 PST 2020,Tue Feb 25 16:35:28 PST 2020,Thu Feb 27 16:35:28 PST 2020,,,,11,0% (0/0),0% (0/0),0% (0/0),Estate and letting agents Winkworth put an advert in a local newspaper listing a variety of properties for sale in and around the city in Somerset  including small garage  pictured,Neutral,,
3WA2XVDZELG81QFM9EVKARHO6CR6EK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3TDXMTX3CBTM4FF2VZQDKQA2OTCI6Z,A3AW887GI0NLKF,Submitted,Tue Feb 25 15:58:03 PST 2020,Tue Feb 25 15:58:08 PST 2020,Thu Feb 27 15:58:08 PST 2020,,,,5,0% (0/0),0% (0/0),0% (0/0),Estate and letting agents Winkworth put an advert in a local newspaper listing a variety of properties for sale in and around the city in Somerset  including small garage  pictured,Liberal,,
3WA2XVDZELG81QFM9EVKARHO6CR6EK,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3YJ6NA41JBFQ9WHDSDAM2RGJWDSPJP,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:07:37 PST 2020,Tue Feb 25 16:07:41 PST 2020,Thu Feb 27 16:07:41 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Estate and letting agents Winkworth put an advert in a local newspaper listing a variety of properties for sale in and around the city in Somerset  including small garage  pictured,Conservative,,
3FO95NVK5BZ2XSIO2XINA3CZ3QDRS3,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,392CY0QWG1Q8PSBOCBXYNSQOS274I1,A3GUJ6JD25FX7O,Submitted,Tue Feb 25 16:04:51 PST 2020,Tue Feb 25 16:05:18 PST 2020,Thu Feb 27 16:05:18 PST 2020,,,,27,0% (0/0),0% (0/0),0% (0/0),Every morning at 4 30AM Shani Maxwell would throw on her Flywheel T shirt and hop on her Fly Anywhere bike An avid fan who s been riding with Flywheel since 2013 she d leapt at the chance to own the company s branded bike when the company released its Peloton competitor in 2017   I was doing five classes a week  Maxwell says  With the bike I started my day riding then doubled up with a [strength training class] in the afternoon  On the weekends she also goes into the studio for a live class with friends who she met from the Flywheel studios in Miami  It was truly a community So it came as a surprise when she received an email from Peloton not Flywheel informing her that her 1999 bike would no longer function by the end of next month Flywheel settled a patent dispute with Peloton earlier in February and decided after the lawsuit to discontinue the at home bike product,Neutral,,
3FO95NVK5BZ2XSIO2XINA3CZ3QDRS3,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3HMIGG0U4L5VYTDVSW9EQS0HK728YJ,A3JLE2LJ5I17E2,Submitted,Tue Feb 25 16:13:39 PST 2020,Tue Feb 25 16:13:43 PST 2020,Thu Feb 27 16:13:43 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Every morning at 4 30AM Shani Maxwell would throw on her Flywheel T shirt and hop on her Fly Anywhere bike An avid fan who s been riding with Flywheel since 2013 she d leapt at the chance to own the company s branded bike when the company released its Peloton competitor in 2017   I was doing five classes a week  Maxwell says  With the bike I started my day riding then doubled up with a [strength training class] in the afternoon  On the weekends she also goes into the studio for a live class with friends who she met from the Flywheel studios in Miami  It was truly a community So it came as a surprise when she received an email from Peloton not Flywheel informing her that her 1999 bike would no longer function by the end of next month Flywheel settled a patent dispute with Peloton earlier in February and decided after the lawsuit to discontinue the at home bike product,Conservative,,
3FO95NVK5BZ2XSIO2XINA3CZ3QDRS3,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3HMIGG0U4L5VYTDVSW9EQS0HK72Y89,A317G7X02QTEM0,Submitted,Tue Feb 25 16:20:09 PST 2020,Tue Feb 25 16:20:13 PST 2020,Thu Feb 27 16:20:13 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Every morning at 4 30AM Shani Maxwell would throw on her Flywheel T shirt and hop on her Fly Anywhere bike An avid fan who s been riding with Flywheel since 2013 she d leapt at the chance to own the company s branded bike when the company released its Peloton competitor in 2017   I was doing five classes a week  Maxwell says  With the bike I started my day riding then doubled up with a [strength training class] in the afternoon  On the weekends she also goes into the studio for a live class with friends who she met from the Flywheel studios in Miami  It was truly a community So it came as a surprise when she received an email from Peloton not Flywheel informing her that her 1999 bike would no longer function by the end of next month Flywheel settled a patent dispute with Peloton earlier in February and decided after the lawsuit to discontinue the at home bike product,Conservative,,
3FO95NVK5BZ2XSIO2XINA3CZ3QDRS3,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3QAVNHZ3EM3PHIZB6F42SB4G1GXALW,ABL3H3O3BI8ZD,Submitted,Tue Feb 25 16:07:39 PST 2020,Tue Feb 25 16:07:43 PST 2020,Thu Feb 27 16:07:43 PST 2020,,,,4,0% (0/0),0% (0/0),0% (0/0),Every morning at 4 30AM Shani Maxwell would throw on her Flywheel T shirt and hop on her Fly Anywhere bike An avid fan who s been riding with Flywheel since 2013 she d leapt at the chance to own the company s branded bike when the company released its Peloton competitor in 2017   I was doing five classes a week  Maxwell says  With the bike I started my day riding then doubled up with a [strength training class] in the afternoon  On the weekends she also goes into the studio for a live class with friends who she met from the Flywheel studios in Miami  It was truly a community So it came as a surprise when she received an email from Peloton not Flywheel informing her that her 1999 bike would no longer function by the end of next month Flywheel settled a patent dispute with Peloton earlier in February and decided after the lawsuit to discontinue the at home bike product,Conservative,,
3FO95NVK5BZ2XSIO2XINA3CZ3QDRS3,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,3TVRFO09GKE1DV74HPWGCJFE215XLM,A3BBDCU69807T2,Submitted,Tue Feb 25 16:05:41 PST 2020,Tue Feb 25 16:06:00 PST 2020,Thu Feb 27 16:06:00 PST 2020,,,,19,0% (0/0),0% (0/0),0% (0/0),Every morning at 4 30AM Shani Maxwell would throw on her Flywheel T shirt and hop on her Fly Anywhere bike An avid fan who s been riding with Flywheel since 2013 she d leapt at the chance to own the company s branded bike when the company released its Peloton competitor in 2017   I was doing five classes a week  Maxwell says  With the bike I started my day riding then doubled up with a [strength training class] in the afternoon  On the weekends she also goes into the studio for a live class with friends who she met from the Flywheel studios in Miami  It was truly a community So it came as a surprise when she received an email from Peloton not Flywheel informing her that her 1999 bike would no longer function by the end of next month Flywheel settled a patent dispute with Peloton earlier in February and decided after the lawsuit to discontinue the at home bike product,Neutral,,
30QQTY5GMJJ8UMQDIOFHKN3NNB4U7N,37D36GBQBZSIOWDLQHHCRC1U1Y4ZRD,Sentiment Analysis,News Stories and Headlines to determine Sentiment,"sentiment, text",$0.01 ,Tue Feb 25 15:56:38 PST 2020,5,BatchId:3933879;OriginalHitTemplateId:928390909;,7200,172800,Thu Feb 27 15:56:38 PST 2020,,,33C7UALJVLXY8N2SG725C5P7DMT81L,A3LE1BIVORW3VR,Submitted,Tue Feb 25 16:16:29 PST 2020,Tue Feb 25 17:09:37 PST 2020,Thu Feb 27 17:09:37 PST 2020,,,,3188,0% (0/0),0% (0/0),0% (0/0),Experts say outbreak in North Korea could pose great risks to a malnourished people already,Neutral,,
